tiempo;Costo;PrecioOfertaProm;NroTipoOfertas;Marca;CantOfertas;MaxDescuento%;minDescuento%;FactordeDescuentos;FlagCampana;TieneUbicacionEspecifica;UnidadesDemandas
11/02/2010;16.2;84.9;1;A;1;0.6792;0;0;0;0;263
12/02/2010;64.16;41.9;2;B;1;0.64875;0.39875;0.258689063;0;0;4117
13/02/2010;13.60;41.9;1;A;1;0.644615385;0;0;0;0;185
14/02/2010;24.29;85;1;A;1;0.5;0;0;0;0;590
15/02/2010;40.46;22.9;1;B;1;0.497826087;0;0;0;0;1637
16/02/2010;56.77;36.9;1;B;1;0.473076923;0;0;0;0;3223
17/02/2010;118.5;26.9;2;D;1;0.623214286;0.3375;0.210334821;0;0;14040
18/02/2010;33.63;32.9;1;B;1;0.632692308;0;0;0;0;1131
19/02/2010;8.89;134;1;A;1;0.752808989;0;0;0;0;79
20/02/2010;133.23;16.4;2;D;1;0.568571429;0.368571429;0.209559184;0;0;17751
21/02/2010;161.1;24.9;1;A;1;0.383076923;0;0;0;0;25961
22/02/2010;7.7;109.9;1;A;1;0.723026316;0;0;0;0;59
23/02/2010;91.77;29.9;2;C;1;0.647368421;0.401754386;0.260083102;0;0;8422
24/02/2010;20.71;42.9;1;A;1;0.53625;0;0;0;0;429
25/02/2010;19.16;99.9;1;A;1;0.644516129;0;0;0;0;367
26/02/2010;43.77;29.9;1;B;1;0.575;0;0;0;0;1916
27/02/2010;20.5;44.9;1;A;1;0.598666667;0;0;0;0;422
28/02/2010;10.86;22.9;1;A;1;0.636111111;0;0;0;0;118
01/03/2010;184.1;29.9;1;B;1;0.37375;0;0;0;0;33899
02/03/2010;31.69;22.9;1;B;1;0.497826087;0;0;0;0;1004
03/03/2010;20.27;22.9;1;A;1;0.636111111;0;0;0;0;411
04/03/2010;96.23;59;2;C;1;0.680909091;0.386090909;0.26289281;0;0;9260
05/03/2010;18.65;46.9;1;A;1;0.651388889;0;0;0;0;348
06/03/2010;17.5;44.9;1;A;1;0.641428571;0;0;0;0;306
07/03/2010;116.77;27.4;2;D;1;0.612280702;0.349122807;0.213761157;0;0;13635
08/03/2010;9.43;119;1;A;1;0.7;0;0;0;0;89
09/03/2010;105.64;27.4;2;D;1;0.5875;0.391071429;0.229754464;0;0;11160
10/03/2010;9.27;90;1;A;1;0.642857143;0;0;0;0;86
11/03/2010;35.74;75.9;2;B;1;0.647586207;0.399310345;0.258587872;0;0;1277
12/03/2010;42.21;34.9;1;B;1;0.581666667;0;0;0;0;1782
13/03/2010;103.27;77;2;D;1;0.65;0.409246575;0.266010274;0;0;10665
14/03/2010;39.0;39.9;1;B;1;0.546575342;0;0;0;0;1522
15/03/2010;69.6;16.9;1;B;1;0.625925926;0;0;0;0;4851
16/03/2010;35.36;35.9;1;B;1;0.512857143;0;0;0;0;1250
17/03/2010;120.26;39.9;1;D;1;0.486585366;0;0;0;0;14463
18/03/2010;79.81;28.4;2;C;1;0.646296296;0.405555556;0.262109053;0;0;6369
19/03/2010;9.3;109.9;1;A;1;0.624431818;0;0;0;0;86
20/03/2010;20.83;46.9;1;A;1;0.651388889;0;0;0;0;434
21/03/2010;117.55;32.4;2;D;1;0.57;0.355714286;0.202757143;0;0;13817
22/03/2010;61.9;24.9;1;B;1;0.488235294;0;0;0;0;3837
23/03/2010;113.08;16;2;D;2;0.639285714;0;0;0;0;12787
24/03/2010;48.04;65.9;2;B;1;0.547260274;0.355479452;0.194539782;0;0;2308
25/03/2010;51.36;42;2;B;2;0.665333333;0;0;0;0;2638
26/03/2010;14.11;125;1;A;1;0.702247191;0;0;0;0;199
27/03/2010;93.26;39.9;1;C;1;0.49875;0;0;0;0;8697
28/03/2010;8.2;114.9;1;A;1;0.736538462;0;0;0;0;68
29/03/2010;13.34;93.9;1;A;1;0.647586207;0;0;0;0;178
30/03/2010;43.7;29.9;1;B;1;0.524561404;0;0;0;0;1908
31/03/2010;18.97;53.9;1;A;1;0.64939759;0;0;0;0;360
01/04/2010;141.98;26.4;2;A;1;0.5875;0.355357143;0.208772321;0;0;20159
02/04/2010;21.70;62.9;1;A;1;0.546956522;0;0;0;0;471
03/04/2010;10.9;119.9;1;A;1;0.68908046;0;0;0;0;118
04/04/2010;26.06;99.9;1;A;1;0.666;0;0;0;0;679
05/04/2010;12.65;52.9;1;A;1;0.645121951;0;0;0;0;160
06/04/2010;58.46;14.9;1;B;1;0.513793103;0;0;0;0;3417
07/04/2010;46.13;34.9;1;B;1;0.612280702;0;0;0;0;2128
08/04/2010;91.16;44.9;2;C;1;0.669512195;0.425609756;0.284950922;0;0;8311
09/04/2010;23.9;99.9;1;A;1;0.688965517;0;0;0;0;570
10/04/2010;37.20;56.9;1;B;1;0.494782609;0;0;0;0;1384
11/04/2010;29.93;74.9;1;A;1;0.680909091;0;0;0;0;896
12/04/2010;84.15;28.4;2;C;1;0.608474576;0.354237288;0.215544384;0;0;7081
13/04/2010;21.31;51.9;1;A;1;0.656962025;0;0;0;0;454
14/04/2010;38.0;24.9;1;B;1;0.541304348;0;0;0;0;1446
15/04/2010;23.0;21.9;1;A;1;0.486666667;0;0;0;0;530
16/04/2010;98.73;28.4;2;C;1;0.591525424;0.371186441;0.219566217;0;0;9748
17/04/2010;48.07;34.9;1;B;1;0.612280702;0;0;0;0;2311
18/04/2010;127.99;34.9;1;D;0;0.425609756;0.425609756;0;1;0;16381
19/04/2010;63.3;39.9;1;B;1;0.505063291;0;0;0;0;4001
20/04/2010;23.49;38.9;1;A;1;0.648333333;0;0;0;0;552
21/04/2010;13.3;99.9;1;A;1;0.675;0;0;0;0;178
22/04/2010;129.09;36.9;1;D;1;0.46125;0;0;0;0;16663
23/04/2010;140.05;22.9;1;D;1;0.497826087;0;0;0;0;19615
24/04/2010;11.14;49.9;1;A;1;0.665333333;0;0;0;0;124
25/04/2010;132.36;28.9;1;D;1;0.498275862;0;0;0;0;17519
26/04/2010;15.62;41.9;1;A;1;0.644615385;0;0;0;0;244
27/04/2010;62.8;36.9;1;B;1;0.492;0;0;0;0;3945
28/04/2010;47.28;43.4;2;B;1;0.64939759;0.396385542;0.257411816;0;0;2235
29/04/2010;106.95;16;2;D;2;0.639285714;0;0;0;0;11439
30/04/2010;72.69;70.9;2;C;1;0.62;0.357931034;0.221917241;0;0;5284
01/05/2010;15.65;29.9;1;A;1;0.636170213;0;0;0;0;245
02/05/2010;109.5;51.4;2;D;1;0.564347826;0.329565217;0.185989414;0;0;11997
03/05/2010;103.64;70.9;2;D;1;0.62;0.357931034;0.221917241;0;0;10741
04/05/2010;27.20;89;1;A;1;0.5;0;0;0;0;740
05/05/2010;189.8;29.9;1;B;1;0.378481013;0;0;0;0;36035
06/05/2010;62.08;36.9;1;B;1;0.647368421;0;0;0;0;3854
07/05/2010;26.44;19.9;1;A;1;0.432608696;0;0;0;0;699
09/05/2010;63.75;33.9;2;B;1;0.644615385;0.398461538;0.256854438;0;0;4064
10/05/2010;12.45;125;1;A;1;0.657894737;0;0;0;0;155
11/05/2010;146.63;12.9;1;A;1;0.477777778;0;0;0;0;21501
12/05/2010;31.40;89;1;A;1;0.5;0;0;0;0;986
13/05/2010;12.4;129.9;1;A;1;0.742285714;0;0;0;0;155
14/05/2010;41.35;41.9;1;B;1;0.6546875;0;0;0;0;1710
15/05/2010;23.69;79.9;1;A;1;0.551034483;0;0;0;0;561
16/05/2010;34.0;16.9;1;B;1;0.582758621;0;0;0;0;1158
17/05/2010;89.6;32.4;2;C;1;0.57;0.355714286;0.202757143;0;0;8036
18/05/2010;71.13;84.45;2;C;2;0.698717949;0.383974359;0.268289776;0;1;5060
19/05/2010;50.42;41.9;1;B;1;0.558666667;0;0;0;0;2542
20/05/2010;30.10;62.9;1;A;1;0.662105263;0;0;0;0;906
21/05/2010;7.14;119;1;A;1;0.643243243;0;0;0;0;51
22/05/2010;80.55;36.43;2;C;2;0.66;0;0;0;0;6488
23/05/2010;36.0;19.9;1;B;1;0.737037037;0;0;0;0;1296
24/05/2010;17.66;41.9;1;A;1;0.698333333;0;0;0;0;312
25/05/2010;21.14;82.9;1;A;1;0.552666667;0;0;0;0;447
26/05/2010;32.2;41.9;1;B;1;0.598571429;0;0;0;0;1038
27/05/2010;19.82;99;1;A;1;0.568965517;0;0;0;0;393
28/05/2010;51.78;38.45;2;B;1;0.7;0.398571429;0.279;0;0;2681
29/05/2010;36.25;15.9;1;B;1;0.548275862;0;0;0;0;1314
30/05/2010;17.8;89.9;1;A;1;0.591447368;0;0;0;0;316
31/05/2010;136.35;36;2;D;1;0.612;0.346;0.211752;0;0;18591
01/06/2010;18.3;49.9;1;A;1;0.63974359;0;0;0;0;334
02/06/2010;172.92;35.4;2;A;1;0.55;0.357692308;0.196730769;0;0;29900
03/06/2010;20.88;52;1;A;1;0.509803922;0;0;0;0;436
04/06/2010;26.9;34.9;1;A;1;0.612280702;0;0;0;0;723
05/06/2010;59.7;39.4;2;B;2;0.706153846;0;0;0;0;3564
06/06/2010;63.02;49.9;1;B;1;0.63164557;0;0;0;0;3972
07/06/2010;187.8;29.9;1;B;1;0.37375;0;0;0;0;35269
08/06/2010;16.61;39.9;1;A;1;0.665;0;0;0;0;276
09/06/2010;175.0;35.9;1;B;1;0.437804878;0;0;0;0;30636
10/06/2010;87.1;45;2;C;2;0.68625;0;0;0;0;7582
11/06/2010;31.6;89.9;1;A;1;0.522674419;0;0;0;0;998
12/06/2010;13.42;25.9;1;A;1;0.563043478;0;0;0;0;180
13/06/2010;69.40;35.4;2;B;1;0.53625;0.34875;0.187017188;0;0;4817
14/06/2010;48.93;39.9;1;B;1;0.57;0;0;0;0;2394
15/06/2010;6.16;119;1;A;1;0.683908046;0;0;0;0;38
16/06/2010;128.3;12.4;2;D;1;0.513793103;0.34137931;0.175398335;0;0;16459
17/06/2010;30.03;46.9;1;A;1;0.67;0;0;0;0;902
18/06/2010;18.65;44.9;1;A;1;0.615068493;0;0;0;0;348
19/06/2010;21.7;36.5;1;A;1;0.5;0;0;0;0;472
20/06/2010;33.03;52;1;B;1;0.509803922;0;0;0;0;1091
21/06/2010;96.96;16.9;1;C;1;0.469444444;0;0;0;0;9402
22/06/2010;24.27;37.9;1;A;1;0.642372881;0;0;0;0;589
23/06/2010;74.87;18.4;2;C;1;0.636111111;0.386111111;0.245609568;0;0;5605
24/06/2010;16.46;51.9;1;A;1;0.64875;0;0;0;0;271
25/06/2010;35.4;87;2;B;1;0.631318681;0.329395604;0.207953599;0;0;1256
26/06/2010;22.8;79.9;1;A;1;0.551034483;0;0;0;0;522
27/06/2010;56.86;16.95;1;B;1;0.513636364;0;0;0;0;3233
28/06/2010;28.83;77.9;1;A;1;0.649166667;0;0;0;0;831
29/06/2010;55.69;41.9;2;B;1;0.656962025;0.403797468;0.265279603;0;0;3101
30/06/2010;14.53;124;1;A;1;0.708571429;0;0;0;0;211
01/07/2010;31.48;32.9;1;A;1;0.5875;0;0;0;0;991
02/07/2010;25.30;32.9;1;A;1;0.632692308;0;0;0;0;640
03/07/2010;37.66;41.9;1;B;1;0.558666667;0;0;0;0;1418
04/07/2010;192.88;27.9;2;B;1;0.565;0.365;0.206225;0;0;37202
05/07/2010;42.17;59.9;1;B;1;0.688505747;0;0;0;0;1778
06/07/2010;61.15;21.9;2;B;1;0.584782609;0.367391304;0.214844045;0;0;3739
07/07/2010;24.5;44.9;1;A;1;0.615068493;0;0;0;0;600
08/07/2010;40.7;46.9;1;B;1;0.601282051;0;0;0;0;1658
09/07/2010;8.89;64;1;A;0;0.561403509;0;0;0;0;79
10/07/2010;23.49;49.9;1;A;1;0.63164557;0;0;0;0;552
11/07/2010;43.09;57.5;1;B;1;0.5;0;0;0;0;1857
12/07/2010;18.57;25.9;1;A;1;0.563043478;0;0;0;0;345
13/07/2010;23.2;44.9;1;A;1;0.641428571;0;0;0;0;539
14/07/2010;67.78;32.9;1;B;1;0.548333333;0;0;0;0;4594
15/07/2010;52.7;14.45;1;B;1;0.498275862;0;0;0;0;2774
16/07/2010;22.87;31.9;1;A;1;0.664583333;0;0;0;0;523
17/07/2010;45.3;29.9;1;B;1;0.515517241;0;0;0;0;2056
18/07/2010;36.39;69.9;1;B;1;0.607826087;0;0;0;0;1324
19/07/2010;30.89;34.9;1;A;1;0.553968254;0;0;0;0;954
20/07/2010;15.23;68;2;A;2;0.674561404;0;0;0;0;232
21/07/2010;44.75;15.9;1;B;1;0.548275862;0;0;0;0;2003
22/07/2010;34.26;19.9;1;B;1;0.432608696;0;0;0;0;1174
23/07/2010;19.7;44.9;1;A;1;0.641428571;0;0;0;0;387
24/07/2010;15.39;89.9;1;A;1;0.541566265;0;0;0;0;237
25/07/2010;80.94;36.9;1;C;1;0.45;0;0;0;0;6552
26/07/2010;124.1;12.9;2;D;1;0.588888889;0.366666667;0.215925926;0;0;15392
27/07/2010;41.9;39.9;1;B;1;0.676271186;0;0;0;0;1757
28/07/2010;90.3;12.4;2;C;1;0.532142857;0.353571429;0.18815051;0;0;8163
29/07/2010;78.8;69.9;2;C;1;0.62;0.344137931;0.213365517;0;0;6205
30/07/2010;10.00;129;1;A;1;0.678947368;0;0;0;0;100
31/07/2010;29.33;38.9;1;A;1;0.555714286;0;0;0;0;860
01/08/2010;141.4;13.4;2;D;1;0.603571429;0.353571429;0.213405612;0;0;19996
02/08/2010;25.28;35.9;1;A;1;0.608474576;0;0;0;0;639
03/08/2010;74.60;15.9;1;C;1;0.588888889;0;0;0;0;5565
04/08/2010;24.96;46.9;1;A;1;0.651388889;0;0;0;0;623
05/08/2010;77.5;16;2;C;1;0.585294118;0.336764706;0.197106401;0;0;5999
06/08/2010;33.97;22.9;1;B;1;0.636111111;0;0;0;0;1154
07/08/2010;15.91;94.9;1;A;1;0.65;0;0;0;0;253
08/08/2010;57.39;36.9;1;B;1;0.647368421;0;0;0;0;3294
09/08/2010;115.99;13.95;1;D;1;0.498214286;0;0;0;0;13453
10/08/2010;142.83;27.4;2;A;1;0.612280702;0.349122807;0.213761157;0;0;20399
11/08/2010;18.92;25.9;1;A;1;0.563043478;0;0;0;0;358
12/08/2010;23.64;44.9;1;A;1;0.623611111;0;0;0;0;559
13/08/2010;209.45;36;2;C;1;0.598666667;0.348133333;0.208415822;0;0;43869
14/08/2010;12.12;99;1;A;1;0.707142857;0;0;0;0;147
15/08/2010;117.64;13.9;1;D;1;0.496428571;0;0;0;0;13839
16/08/2010;43.5;49.9;1;B;1;0.594047619;0;0;0;0;1889
17/08/2010;20.5;72.9;1;A;1;0.5832;0;0;0;0;419
18/08/2010;109.00;39.9;2;D;1;0.665333333;0.398666667;0.265246222;0;0;11881
19/08/2010;29.83;39.9;1;A;1;0.613846154;0;0;0;0;890
20/08/2010;38.04;32.9;1;B;1;0.5875;0;0;0;0;1447
21/08/2010;26.8;39.9;1;A;1;0.49875;0;0;0;0;716
22/08/2010;22.34;25.9;1;A;1;0.6475;0;0;0;0;499
23/08/2010;24.1;74.9;1;A;1;0.535;0;0;0;0;579
24/08/2010;129.3;24.9;1;D;1;0.383076923;0;0;0;0;16716
25/08/2010;23.92;21.9;1;A;1;0.663636364;0;0;0;0;572
26/08/2010;113.82;32.4;2;D;1;0.665;0.415;0.275975;0;0;12955
28/08/2010;110.73;54;2;D;1;0.58173913;0.360434783;0.209679017;0;0;12261
29/08/2010;139.28;24.9;2;D;1;0.575;0.382692308;0.220048077;0;0;19398
30/08/2010;39.00;15.9;1;B;1;0.548275862;0;0;0;0;1521
31/08/2010;71.4;21.9;1;C;1;0.476086957;0;0;0;0;5092
01/09/2010;80.76;43;2;C;2;0.665333333;0;0;0;0;6522
02/09/2010;36.81;39.9;2;B;1;0.62375;0.37375;0.233126563;0;0;1355
03/09/2010;31.21;79.9;1;A;1;0.694782609;0;0;0;0;974
04/09/2010;27.89;22;1;A;1;0.548125;0;0;0;0;778
05/09/2010;44.90;69;1;B;1;0.492857143;0;0;0;0;2016
06/09/2010;7.75;124;1;A;1;0.696629213;0;0;0;0;60
07/09/2010;86.0;26.4;2;C;1;0.567241379;0.343103448;0.194622473;0;0;7388
08/09/2010;36.6;33.9;1;B;1;0.594736842;0;0;0;0;1339
09/09/2010;19.42;52.9;1;A;1;0.678205128;0;0;0;0;377
10/09/2010;31.75;36.9;1;B;1;0.647368421;0;0;0;0;1008
11/09/2010;7.87;119;1;A;1;0.683908046;0;0;0;0;62
12/09/2010;78.99;34;3;C;2;0.715;0.365;0.260975;0;0;6240
13/09/2010;105.61;27.9;1;D;1;0.489473684;0;0;0;0;11154
14/09/2010;75.52;32.9;1;C;1;0.506153846;0;0;0;0;5703
15/09/2010;23.3;85.9;1;A;1;0.613571429;0;0;0;0;541
16/09/2010;8.66;119;1;A;1;0.683908046;0;0;0;0;75
17/09/2010;22.78;79.9;1;A;1;0.547260274;0;0;0;0;519
18/09/2010;50.3;14.45;1;B;1;0.498275862;0;0;0;0;2528
19/09/2010;30.53;89.45;2;A;1;0.640449438;0.364606742;0.233512183;0;0;932
20/09/2010;35.72;51.9;1;B;1;0.665384615;0;0;0;0;1276
21/09/2010;27.57;39.9;1;A;1;0.57;0;0;0;0;760
22/09/2010;23.6;39.9;1;A;1;0.546575342;0;0;0;0;556
23/09/2010;17.12;88.9;2;A;1;0.660344828;0.361494253;0.23871086;0;0;293
24/09/2010;24.15;22.9;1;A;1;0.636111111;0;0;0;0;583
25/09/2010;43.61;44.9;1;B;1;0.690769231;0;0;0;0;1902
26/09/2010;18.95;41.9;1;A;1;0.644615385;0;0;0;0;359
27/09/2010;87.2;16;2;C;1;0.568571429;0.326428571;0.185597959;0;0;7604
28/09/2010;51.35;38;2;B;2;0.66;0;0;0;0;2637
29/09/2010;45.3;24.9;1;B;1;0.488235294;0;0;0;0;2051
30/09/2010;121.33;43.9;2;D;1;0.669512195;0.401219512;0.268621356;0;0;14720
01/10/2010;43.85;92.95;2;B;1;0.7;0.393529412;0.275470588;0;0;1923
02/10/2010;62.18;89.94;2;B;1;0.685142857;0.342742857;0.23482782;0;0;3866
03/10/2010;89.8;28.9;1;C;1;0.489830508;0;0;0;0;8068
04/10/2010;53.64;44.4;2;B;1;0.68625;0.42375;0.290798438;0;0;2877
05/10/2010;36.48;82;1;B;1;0.539473684;0;0;0;0;1331
06/10/2010;25.5;39.9;1;A;1;0.546575342;0;0;0;0;650
07/10/2010;39.37;16.9;1;B;1;0.582758621;0;0;0;0;1550
08/10/2010;36.63;46.9;1;B;1;0.651388889;0;0;0;0;1342
09/10/2010;11.49;74;1;A;1;0.649122807;0;0;0;0;132
10/10/2010;99.1;32.4;2;C;1;0.554166667;0.345833333;0.191649306;0;0;9826
11/10/2010;41.40;59.4;2;B;1;0.680909091;0.399090909;0.271744628;0;0;1714
12/10/2010;23.07;89;1;A;2;0.511494253;0;0;0;0;532
13/10/2010;29.2;72.9;1;A;1;0.502758621;0;0;0;0;852
14/10/2010;108.16;29.4;2;D;1;0.552307692;0.352307692;0.194582249;0;0;11699
15/10/2010;20.35;49.9;1;A;1;0.63164557;0;0;0;0;414
16/10/2010;47.1;49.9;1;B;1;0.62375;0;0;0;0;2220
17/10/2010;83.43;15.9;2;C;1;0.568571429;0.34;0.193314286;0;0;6960
18/10/2010;35.82;57.9;1;B;1;0.503478261;0;0;0;0;1283
19/10/2010;48.06;15.9;2;B;1;0.585294118;0.35;0.204852941;0;0;2310
20/10/2010;43.9;14.9;1;B;1;0.513793103;0;0;0;0;1925
21/10/2010;51.3;91.4;2;B;1;0.68908046;0.361494253;0.249098626;0;0;2632
22/10/2010;26.83;46.9;1;A;1;0.651388889;0;0;0;0;720
23/10/2010;137.87;29.9;2;D;1;0.647368421;0.401754386;0.260083102;0;0;19009
24/10/2010;63.4;34.9;2;B;1;0.56125;0.31125;0.174689063;0;0;4023
25/10/2010;52.06;70.9;2;B;1;0.62;0.357931034;0.221917241;0;0;2710
26/10/2010;95.28;31.9;1;C;1;0.455714286;0;0;0;0;9079
27/10/2010;70.16;57.9;1;B;1;0.503478261;0;0;0;0;4922
28/10/2010;113.20;13.9;1;D;1;0.496428571;0;0;0;0;12814
29/10/2010;13.04;109;1;A;1;0.698717949;0;0;0;0;170
30/10/2010;83.50;36.43;2;C;2;0.66;0;0;0;0;6973
31/10/2010;134.7;54.9;2;D;1;0.5825;0.3325;0.19368125;0;0;18152
01/11/2010;44.17;42.9;1;B;1;0.612857143;0;0;0;0;1951
02/11/2010;65.14;15.9;1;B;1;0.588888889;0;0;0;0;4243
03/11/2010;65.1;16.9;2;B;2;0.686206897;0;0;0;0;4237
04/11/2010;7.21;112;1;A;1;0.7;0;0;0;0;52
05/11/2010;25.22;92.95;2;A;1;0.7;0.393529412;0.275470588;0;0;636
06/11/2010;7.48;104;1;A;1;0.684210526;0;0;0;0;56
07/11/2010;79.40;77.69;2;C;1;0.651315789;0.370921053;0.241586738;0;0;6305
08/11/2010;53.02;16.9;1;B;1;0.582758621;0;0;0;0;2811
09/11/2010;24.27;105;1;A;1;0.603448276;0;0;0;0;589
10/11/2010;77.1;81;2;C;1;0.570857143;0.353314286;0.201691984;0;0;5947
11/11/2010;9.5;119.9;1;A;1;0.673595506;0;0;0;0;90
12/11/2010;42.94;38.9;1;B;1;0.648333333;0;0;0;0;1844
13/11/2010;38.4;79.9;2;B;1;0.601807229;0.360843373;0.217158151;0;0;1472
14/11/2010;64.37;38;2;B;2;0.66;0;0;0;0;4143
15/11/2010;9.59;129;1;A;1;0.74137931;0;0;0;0;92
16/11/2010;18.5;99.9;1;A;1;0.713571429;0;0;0;0;344
17/11/2010;107.48;26.4;2;D;1;0.5875;0.355357143;0.208772321;0;0;11553
18/11/2010;70.27;77.4;2;B;1;0.684246575;0.376027397;0.257295459;0;0;4938
19/11/2010;8.54;109;1;A;1;0.698717949;0;0;0;0;73
20/11/2010;26.4;99.9;1;A;1;0.54;0;0;0;0;697
21/11/2010;83.59;65.9;2;C;1;0.547260274;0.355479452;0.194539782;0;0;6988
22/11/2010;45.39;86.95;2;B;1;0.7;0.386875;0.2708125;0;0;2060
23/11/2010;5.20;119;1;A;1;0.7;0;0;0;0;27
24/11/2010;68.0;24.04;2;B;1;0.598;0.3636;0.2174328;0;0;4628
25/11/2010;4.12;111;1;A;1;0.702531646;0;0;0;0;17
26/11/2010;35.06;34.9;1;B;1;0.601724138;0;0;0;0;1229
27/11/2010;22.96;41.9;1;A;1;0.498809524;0;0;0;0;527
28/11/2010;118.7;27.9;2;D;1;0.629824561;0.349122807;0.219886119;0;0;14089
29/11/2010;30.43;97.45;2;A;1;0.702247191;0.392696629;0.275770105;0;0;926
30/11/2010;8.94;99;1;A;1;0.707142857;0;0;0;0;80
01/12/2010;192.46;29.9;1;B;1;0.498333333;0;0;0;0;37041
02/12/2010;35.6;84.9;1;B;1;0.517682927;0;0;0;0;1265
03/12/2010;44.7;45.9;1;B;1;0.612;0;0;0;0;1994
04/12/2010;90.25;15.4;2;C;1;0.686206897;0.375862069;0.257919144;0;0;8145
05/12/2010;11.4;129.9;1;A;1;0.746551724;0;0;0;0;131
06/12/2010;105.4;24.9;1;D;1;0.383076923;0;0;0;0;11105
07/12/2010;31.1;59.9;1;A;1;0.534821429;0;0;0;0;967
08/12/2010;47.48;21.9;2;B;1;0.584782609;0.367391304;0.214844045;0;0;2254
09/12/2010;8.31;74;1;A;1;0.649122807;0;0;0;0;69
10/12/2010;14.87;46.9;1;A;1;0.558333333;0;0;0;0;221
11/12/2010;189.2;20.4;2;B;1;0.611363636;0.315909091;0.193135331;0;0;35785
12/12/2010;19.1;44.9;1;A;1;0.623611111;0;0;0;0;366
13/12/2010;39.67;32.9;1;B;1;0.5875;0;0;0;0;1574
14/12/2010;47.1;59.9;1;B;1;0.730487805;0;0;0;0;2218
15/12/2010;50.52;69;1;B;1;0.492857143;0;0;0;0;2552
16/12/2010;70.62;32.9;1;B;1;0.456944444;0;0;0;0;4987
17/12/2010;136.9;11.9;1;D;1;0.425;0;0;0;0;18737
18/12/2010;13.5;59.9;1;A;1;0.713095238;0;0;0;0;181
19/12/2010;74.4;66.4;2;C;1;0.525657895;0.348026316;0.18294278;0;0;5530
20/12/2010;34.63;51.9;1;B;1;0.665384615;0;0;0;0;1199
21/12/2010;11.3;70;2;A;2;0.657017544;0;0;0;0;127
22/12/2010;144.41;12.9;1;A;1;0.477777778;0;0;0;0;20855
23/12/2010;5.1;114.9;1;A;1;0.755921053;0;0;0;0;26
24/12/2010;15.07;89;1;A;1;0.536144578;0;0;0;0;227
25/12/2010;11.27;53.9;1;A;1;0.64939759;0;0;0;0;127
26/12/2010;28.5;29.9;1;A;1;0.533928571;0;0;0;0;815
27/12/2010;10.54;79;1;A;1;0.686956522;0;0;0;0;111
28/12/2010;114.21;18.4;2;D;1;0.636111111;0.386111111;0.245609568;0;0;13043
29/12/2010;74.77;33.9;1;C;1;0.605357143;0;0;0;0;5591
30/12/2010;11.40;92;1;A;1;0.657142857;0;0;0;0;130
31/12/2010;77.90;33.9;2;C;1;0.644615385;0.398461538;0.256854438;0;0;6069
01/01/2011;22.96;44.9;1;A;1;0.56125;0;0;0;0;527
02/01/2011;32.36;45.9;1;B;1;0.655714286;0;0;0;0;1047
03/01/2011;40.79;77.9;1;B;1;0.649166667;0;0;0;0;1664
04/01/2011;36.78;39.9;1;B;1;0.486585366;0;0;0;0;1353
05/01/2011;34.47;22.9;1;B;1;0.636111111;0;0;0;0;1188
06/01/2011;53.66;61;2;B;2;0.555652174;0;0;0;0;2879
07/01/2011;23.73;49.9;1;A;1;0.63164557;0;0;0;0;563
08/01/2011;124.78;33.4;2;D;1;0.598571429;0.355714286;0.212920408;0;0;15570
09/01/2011;23.81;26.9;1;A;1;0.768571429;0;0;0;0;567
10/01/2011;32.5;34.9;1;B;1;0.623214286;0;0;0;0;1056
11/01/2011;83.43;15.9;1;C;1;0.467647059;0;0;0;0;6961
12/01/2011;21.63;41.9;1;A;1;0.598571429;0;0;0;0;468
13/01/2011;10.68;52.9;1;A;1;0.645121951;0;0;0;0;114
14/01/2011;8.12;119.9;1;A;1;0.722289157;0;0;0;0;66
15/01/2011;34.90;59;1;B;1;0.526785714;0;0;0;0;1218
16/01/2011;6.2;74.9;1;A;1;0.657017544;0;0;0;0;39
17/01/2011;22.02;79.9;1;A;1;0.547260274;0;0;0;0;485
18/01/2011;154.38;37.4;2;A;2;0.575641026;0.383333333;0.220662393;0;0;23832
19/01/2011;37.58;37.45;1;B;1;0.499333333;0;0;0;0;1412
20/01/2011;36.55;46.9;1;B;1;0.67;0;0;0;0;1336
21/01/2011;5.66;119;1;A;1;0.683908046;0;0;0;0;32
22/01/2011;22.69;41.9;1;A;1;0.598571429;0;0;0;0;515
23/01/2011;11.6;119.9;1;A;1;0.68908046;0;0;0;0;135
24/01/2011;23.26;53.9;1;A;1;0.64939759;0;0;0;0;541
25/01/2011;57.31;34.9;1;B;1;0.465333333;0;0;0;0;3285
26/01/2011;28.30;71.9;1;A;1;0.495862069;0;0;0;0;801
27/01/2011;18.00;52.9;1;A;1;0.645121951;0;0;0;0;324
28/01/2011;16.43;63.4;2;B;1;0.549285714;0.356428571;0.195781122;0;0;2680
29/01/2011;31.43;15.9;1;A;1;0.454285714;0;0;0;0;23385
30/01/2011;24.68;52.9;1;B;1;0.46;0;0;0;0;3338
31/01/2011;24.68;46.9;1;A;1;0.601282051;0;0;0;0;538
01/02/2011;11.93;32.9;2;D;1;0.57;0.37;0.2109;0;0;15838
02/02/2011;89.3;34.9;1;A;1;0.498571429;0;0;0;0;719
03/02/2011;14.76;52.9;1;B;1;0.645121951;0;0;0;0;1120
04/02/2011;56.18;34.9;1;A;1;0.646296296;0;0;0;0;817
05/02/2011;20.93;38;2;B;2;0.546575342;0;0;0;0;3072
06/02/2011;51.8;19.9;1;A;1;0.686206897;0;0;0;0;444
